1056,G000555,C000141
1056,W000779,C000141
1056,M001169,C000141
1056,B000711,C000141
1056,K000384,C000141
1056,M000639,C000141
1056,H001046,C000141
1056,R000146,C000141
1056,M000133,C000141
1056,F000457,C000141
1056,C000127,C000141
1056,B001230,C000141
1056,S000033,C000141
1056,M001176,C000141
1056,H001042,C000141
1056,L000174,C000141
1056,M001111,C000141
1056,B000944,C000141
1057,W000779,W000779
1057,T000464,W000779
1058,W000779,W000779
1058,M001176,W000779
1058,S001194,W000779
1058,K000383,W000779
1059,H001042,H001042
1059,D000563,H001042
1059,F000457,H001042
1059,S000033,H001042
106,V000127,V000127
1060,H001042,H001042
1060,M000133,H001042
1060,S000148,H001042
1060,G000555,H001042
1060,S000033,H001042
1061,H001042,H001042
1061,M000133,H001042
1061,S000148,H001042
1061,G000555,H001042
1061,H001046,H001042
1061,S000770,H001042
1061,B001277,H001042
1061,K000367,H001042
1062,H001042,H001042
1062,R000122,H001042
1062,M000133,H001042
1062,S000148,H001042
1062,G000555,H001042
1062,M001111,H001042
1062,F000457,H001042
1062,H001046,H001042
1062,C000141,H001042
1062,K000367,H001042
1062,S000033,H001042
1062,M001170,H001042
1062,S000770,H001042
1063,F000457,F000457
1064,G000555,G000555
1065,G000555,G000555
1065,C001070,G000555
1065,H001042,G000555
1065,S000148,G000555
1066,I000055,I000055
1066,C001088,I000055
1067,B000575,B000575
1067,R000307,B000575
1067,T000476,B000575
1067,H001041,B000575
1068,R000584,R000584
1068,H001046,R000584
1069,B001277,B001277
1069,W000817,B001277
1069,B001230,B001277
1069,F000062,B001277
107,V000127,V000127
1070,D000563,D000563
1071,T000461,T000461
1071,A000368,T000461
1071,G000562,T000461
1071,C000880,T000461
1071,C001071,T000461
1071,H000338,T000461
1072,M001169,M001169
1072,D000563,M001169
1072,M000133,M001169
1072,B001277,M001169
1072,W000802,M001169
1072,C001088,M001169
1072,H001042,M001169
1072,M001176,M001169
1073,C000174,C000174
1073,J000293,C000174
1073,W000805,C000174
1073,C000542,C000174
1073,B001288,C000174
1073,M001170,C000174
1073,T000476,C000174
1073,B001230,C000174
1074,B001230,B001230
1074,P000595,B001230
1074,M000133,B001230
1074,W000817,B001230
1074,B001277,B001230
1074,M001169,B001230
1074,J000293,B001230
1074,K000367,B001230
1074,F000457,B001230
1074,S000770,B001230
1075,G000555,G000555
1076,K000367,K000367
1076,M000702,K000367
1076,H001042,K000367
1076,B001277,K000367
1077,B001135,B001135
1077,B001267,B001135
1077,H000338,B001135
1077,D000607,B001135
1078,H001046,H001046
1079,C000141,C000141
1079,C001095,C000141
108,A000360,A000360
108,B001267,A000360
108,B001135,A000360
108,K000383,A000360
108,I000055,A000360
108,B001288,A000360
108,K000360,A000360
108,H000338,A000360
108,P000612,A000360
108,E000285,A000360
108,W000805,A000360
108,P000449,A000360
1080,C001098,C001098
1081,B001288,B001288
1081,P000595,B001288
1081,M001176,B001288
1081,M000133,B001288
1081,M000702,B001288
1081,M001111,B001288
1081,C000141,B001288
1081,F000062,B001288
1081,C000127,B001288
1081,C001070,B001288
1082,R000595,R000595
1082,V000127,R000595
1082,B001261,R000595
1082,T000461,R000595
1082,C001075,R000595
1082,F000444,R000595
1082,C001056,R000595
1082,H000338,R000595
1082,J000293,R000595
1082,M000303,R000595
1082,B001135,R000595
1082,K000360,R000595
1082,M000934,R000595
1082,T000476,R000595
1082,A000368,R000595
1082,I000024,R000595
1082,S001184,R000595
1082,G000386,R000595
1082,E000295,R000595
1082,D000618,R000595
1082,B001236,R000595
1082,S001141,R000595
1083,N000032,N000032
1083,W000802,N000032
1083,B001277,N000032
1083,F000457,N000032
1083,H001042,N000032
1083,B001230,N000032
1083,R000122,N000032
1083,K000367,N000032
1083,S001181,N000032
1083,L000174,N000032
1083,B000711,N000032
1083,B000944,N000032
1083,U000039,N000032
1083,S000033,N000032
1083,D000563,N000032
1083,M001176,N000032
1083,K000383,N000032
1083,S000770,N000032
1084,R000122,R000122
1084,G000386,R000122
1085,M001111,M001111
1085,C001035,M001111
1085,D000563,M001111
1085,T000464,M001111
1085,B000944,M001111
1085,C001088,M001111
1085,S000033,M001111
1085,B001230,M001111
1085,K000383,M001111
1085,B000711,M001111
1085,B001277,M001111
1085,S000148,M001111
1085,S001194,M001111
1085,B001267,M001111
1085,W000805,M001111
1085,P000595,M001111
1085,M000639,M001111
1085,H001042,M001111
1085,C000127,M001111
1085,F000457,M001111
1085,M000133,M001111
1085,C000141,M001111
1086,H001041,H001041
1086,T000464,H001041
1086,P000449,H001041
1086,R000605,H001041
1086,K000360,H001041
1087,W000802,W000802
1087,F000062,W000802
1087,K000360,W000802
1088,G000555,G000555
1088,B001288,G000555
1088,W000779,G000555
1088,B000944,G000555
1088,M000133,G000555
1088,P000595,G000555
1088,B001277,G000555
1088,M001176,G000555
1088,M000639,G000555
1088,H001042,G000555
1088,B001267,G000555
1088,D000563,G000555
1089,H000338,H000338
1089,B001267,H000338
1089,A000368,H000338
1089,B001288,H000338
1089,C001071,H000338
1089,S000148,H000338
109,H001041,H001041
1090,B001288,B001288
1090,C001098,B001288
1090,R000307,B001288
1090,B001236,B001288
1090,G000562,B001288
1090,M000639,B001288
1091,F000062,F000062
1092,F000062,F000062
1093,F000062,F000062
1094,F000062,F000062
1095,F000062,F000062
1096,F000062,F000062
1097,F000062,F000062
1098,F000062,F000062
1099,S001184,S001184
1099,S001181,S001184
1099,B001267,S001184
1099,H000338,S001184
1099,D000607,S001184
1099,I000055,S001184
1099,C001088,S001184
1099,R000307,S001184
1099,T000464,S001184
1099,M001153,S001184
1099,S000148,S001184
1099,B001135,S001184
1099,F000444,S001184
1099,M000303,S001184
1099,L000575,S001184
1099,C001035,S001184
1099,A000368,S001184
1099,F000463,S001184
1099,H001061,S001184
1099,K000360,S001184
1099,C000880,S001184
1099,C000174,S001184
1099,W000437,S001184
1099,C000542,S001184
1099,C001047,S001184
1099,B000575,S001184
1099,P000449,S001184
1099,I000024,S001184
1099,M001183,S001184
1099,V000127,S001184
1099,R000584,S001184
1099,M000934,S001184
1099,T000476,S001184
1099,D000618,S001184
1099,C001095,S001184
1099,J000293,S001184
1099,B001236,S001184
1099,G000562,S001184
1099,H001069,S001184
1099,C000567,S001184
1099,E000285,S001184
1099,W000802,S001184
1099,B001261,S001184
1099,M001170,S001184
1099,S001141,S001184
1099,T000461,S001184
1099,G000386,S001184
1099,N000032,S001184
1099,K000384,S001184
11,B000575,B000575
11,B001236,B000575
11,C000542,B000575
11,C000880,B000575
11,I000024,B000575
11,J000293,B000575
11,M001153,B000575
11,R000307,B000575
11,F000463,B000575
11,A000368,B000575
11,E000285,B000575
11,G000359,B000575
11,I000055,B000575
11,C001056,B000575
11,H000338,B000575
11,M000934,B000575
11,S001184,B000575
11,C000567,B000575
11,P000603,B000575
11,L000575,B000575
11,P000612,B000575
11,R000584,B000575
11,C001047,B000575
11,C001095,B000575
11,C001075,B000575
110,H001041,H001041
1100,T000250,T000250
1100,H001069,T000250
1101,B001267,B001267
1101,H000338,B001267
1102,R000122,R000122
1102,W000817,R000122
1102,D000563,R000122
1102,M001169,R000122
1103,D000618,D000618
1103,T000464,D000618
1103,R000584,D000618
1103,C000880,D000618
1104,D000618,D000618
1104,T000464,D000618
1104,R000584,D000618
1105,H001041,H001041
1105,M001111,H001041
1106,P000449,P000449
1106,W000805,P000449
1106,A000368,P000449
1106,P000595,P000449
1107,S000148,S000148
1107,G000555,S000148
1108,R000146,R000146
1108,H001041,R000146
1109,V000127,V000127
111,H001041,H001041
111,R000146,H001041
1110,E000285,E000285
1110,B001267,E000285
1110,B001261,E000285
1110,D000618,E000285
1110,T000464,E000285
1110,M001176,E000285
1110,T000476,E000285
1110,S000770,E000285
1110,B001236,E000285
1110,K000367,E000285
1110,I000024,E000285
1110,P000595,E000285
1110,B001135,E000285
1110,H001041,E000285
1110,J000293,E000285
1110,H001046,E000285
1110,D000607,E000285
1110,F000062,E000285
1110,U000039,E000285
1110,B001230,E000285
1110,W000779,E000285
1110,B000711,E000285
1110,F000457,E000285
1110,S001198,E000285
1111,D000607,D000607
1111,I000024,D000607
1112,F000457,F000457
1112,M001111,F000457
1112,B000944,F000457
1112,M001176,F000457
1112,M000133,F000457
1113,V000127,V000127
1114,M000639,M000639
1115,F000463,F000463
1116,T000250,T000250
1116,I000055,T000250
1116,P000612,T000250
1117,J000293,J000293
1117,P000612,J000293
1117,L000577,J000293
1117,I000024,J000293
1117,D000618,J000293
1117,F000444,J000293
1117,C000880,J000293
1117,C001075,J000293
1117,C001098,J000293
1117,T000461,J000293
1117,C001035,J000293
1117,V000127,J000293
1117,M000303,J000293
1117,R000584,J000293
1117,H000338,J000293
1117,C000567,J000293
1117,A000368,J000293
1118,M000303,M000303
1118,R000122,M000303
1119,P000595,P000595
1119,G000359,P000595
1119,C001056,P000595
1119,C001047,P000595
1119,S000770,P000595
1119,H001069,P000595
1119,B000575,P000595
1119,G000555,P000595
1119,R000595,P000595
1119,B001230,P000595
1119,N000032,P000595
1119,M001170,P000595
1119,C000174,P000595
1119,W000805,P000595
1119,K000384,P000595
1119,H000338,P000595
1119,C001035,P000595
1119,A000368,P000595
1119,M001176,P000595
1119,C000567,P000595
1119,C001070,P000595
112,H001041,H001041
1120,G000386,G000386
1120,T000476,G000386
1120,B001135,G000386
1121,A000368,A000368
1121,W000805,A000368
1121,B001277,A000368
1121,C001035,A000368
1121,F000062,A000368
1121,K000360,A000368
1121,M000133,A000368
1121,P000595,A000368
1121,T000461,A000368
1121,V000127,A000368
1121,M001170,A000368
1121,D000618,A000368
1121,W000802,A000368
1121,R000122,A000368
1121,S001181,A000368
1121,C001070,A000368
1121,W000779,A000368
1121,K000384,A000368
1121,M000702,A000368
1121,B001267,A000368
1121,S000033,A000368
1121,D000607,A000368
1121,M000639,A000368
1121,H001046,A000368
1121,C001088,A000368
1121,M001111,A000368
1121,B001230,A000368
1121,C000880,A000368
1121,C000127,A000368
1121,D000563,A000368
1121,M001176,A000368
1121,C000174,A000368
1121,L000174,A000368
1121,F000457,A000368
1121,K000383,A000368
1121,B001288,A000368
1121,S001194,A000368
1121,C000141,A000368
1121,M001169,A000368
1121,B000711,A000368
1121,K000367,A000368
1121,R000146,A000368
1121,W000817,A000368
1121,S000770,A000368
1121,N000032,A000368
1121,S000148,A000368
1121,B000944,A000368
1121,G000555,A000368
1121,H001042,A000368
1121,M000934,A000368
1122,D000563,D000563
1122,B000944,D000563
1122,B000711,D000563
1122,F000457,D000563
1122,W000802,D000563
1122,W000817,D000563
1122,B001288,D000563
1123,L000577,L000577
1123,L000174,L000577
1123,H001041,L000577
1123,D000563,L000577
1123,C001098,L000577
1123,F000457,L000577
1123,M001153,L000577
1123,B001277,L000577
1123,D000618,L000577
1123,S000148,L000577
1123,H001046,L000577
1123,M000133,L000577
1123,H001042,L000577
1123,K000367,L000577
1123,B001288,L000577
1123,B000711,L000577
1123,B000944,L000577
1123,C001088,L000577
1123,M000639,L000577
1124,A000360,A000360
1125,T000464,T000464
1125,D000618,T000464
1126,C001088,C001088
1126,L000174,C001088
1126,E000295,C001088
1126,C001047,C001088
1126,G000555,C001088
1126,H001042,C001088
1126,P000595,C001088
1126,S001194,C001088
1126,T000461,C001088
1126,W000802,C001088
1126,W000779,C001088
1126,G000359,C001088
1126,B001236,C001088
1126,B000711,C001088
1126,P000612,C001088
1126,S000770,C001088
1126,T000464,C001088
1126,I000055,C001088
1126,G000562,C001088
1126,C001070,C001088
1126,R000605,C001088
1126,B000575,C001088
1127,R000122,R000122
1127,B001277,R000122
1127,W000817,R000122
1127,W000802,R000122
1127,U000039,R000122
1127,S000033,R000122
1127,B001230,R000122
1127,M000133,R000122
1127,M001176,R000122
1127,F000457,R000122
1128,S000770,S000770
1129,B001277,B001277
1129,D000563,B001277
1129,R000122,B001277
1129,B000711,B001277
113,H001041,H001041
113,H000338,H001041
1130,B000711,B000711
1130,W000779,B000711
1130,M000133,B000711
1130,T000464,B000711
1130,G000555,B000711
1131,F000457,F000457
1131,C001035,F000457
1131,G000386,F000457
1131,B000944,F000457
1131,M000639,F000457
1131,S001181,F000457
1131,S000148,F000457
1131,H001042,F000457
1131,C001088,F000457
1131,K000367,F000457
1131,G000555,F000457
1131,B001277,F000457
1131,C000567,F000457
1132,M001176,M001176
1132,B001230,M001176
1133,F000457,F000457
1133,B001230,F000457
1133,B001277,F000457
1133,B000711,F000457
1133,B000944,F000457
1133,D000563,F000457
1133,H001042,F000457
1133,L000174,F000457
1133,M000133,F000457
1133,M000639,F000457
1133,S000033,F000457
1133,U000039,F000457
1133,W000817,F000457
1133,W000802,F000457
1133,W000779,F000457
1133,M001176,F000457
1133,H001069,F000457
1133,C000127,F000457
1133,B001288,F000457
1133,C001070,F000457
1133,R000122,F000457
1133,M001111,F000457
1133,S001181,F000457
1133,S001194,F000457
1133,C001088,F000457
1134,A000368,A000368
1134,D000607,A000368
1135,M001170,M001170
1135,B001135,M001170
1135,C001095,M001170
1135,C001047,M001170
1135,M000355,M001170
1135,P000449,M001170
1135,R000307,M001170
1135,S001141,M001170
1135,B000575,M001170
1135,M000934,M001170
1135,W000437,M001170
1135,C000567,M001170
1136,T000464,T000464
1136,E000285,T000464
1136,G000555,T000464
1136,S000148,T000464
1136,D000618,T000464
1136,B001277,T000464
1136,C001088,T000464
1136,K000367,T000464
1137,G000386,G000386
1137,L000174,G000386
1137,C001056,G000386
1137,S000148,G000386
1137,L000577,G000386
1137,H000338,G000386
1137,K000367,G000386
1138,P000603,P000603
1138,S001194,P000603
1139,K000367,K000367
1139,T000464,K000367
1139,B001277,K000367
1139,H001042,K000367
1139,M000639,K000367
1139,M001176,K000367
1139,D000563,K000367
1139,B001267,K000367
1139,G000555,K000367
114,H001041,H001041
1140,B001261,B001261
1140,D000607,B001261
1140,I000024,B001261
1140,H001069,B001261
1140,R000307,B001261
1140,M001183,B001261
1140,S001198,B001261
1140,R000605,B001261
1140,B000575,B001261
1140,M000355,B001261
1140,C001047,B001261
1140,F000463,B001261
1140,H001061,B001261
1140,V000127,B001261
1140,C000880,B001261
1140,B001236,B001261
1140,F000444,B001261
1140,C001095,B001261
1140,P000612,B001261
1140,M001153,B001261
1140,C000567,B001261
1140,W000437,B001261
1140,M000934,B001261
1140,T000250,B001261
1140,S001184,B001261
1140,H000338,B001261
1140,C001098,B001261
1140,R000584,B001261
1140,G000386,B001261
1140,M000303,B001261
1140,I000055,B001261
1140,T000476,B001261
1140,A000360,B001261
1140,D000618,B001261
1140,C000542,B001261
1140,C001056,B001261
1140,H001041,B001261
1140,L000577,B001261
1140,C001075,B001261
1140,E000295,B001261
1140,J000293,B001261
1140,S001197,B001261
1140,S000320,B001261
1140,E000285,B001261
1140,G000359,B001261
1140,K000360,B001261
1140,C001071,B001261
1140,L000575,B001261
1140,M001170,B001261
1141,C001035,C001035
1141,C001070,C001035
1141,A000368,C001035
1141,S000148,C001035
1142,L000577,L000577
1142,H000338,L000577
1142,V000127,L000577
1142,C001098,L000577
1142,S001141,L000577
1143,C000127,C000127
1143,W000779,C000127
1143,M001111,C000127
1143,M001176,C000127
1143,B000711,C000127
1143,F000062,C000127
1144,W000802,W000802
1144,H001042,W000802
1144,H001046,W000802
1145,C001070,C001070
1145,M001183,C001070
1146,H001061,H001061
1146,K000383,H001061
1146,C001095,H001061
1146,B001236,H001061
1146,R000584,H001061
1147,G000359,G000359
1147,S001184,G000359
1148,N000032,N000032
1148,R000146,N000032
1148,S000148,N000032
1148,C001070,N000032
1148,L000174,N000032
1148,G000555,N000032
1148,M000639,N000032
1148,T000464,N000032
1148,S000770,N000032
1148,M001176,N000032
1148,H001042,N000032
1148,B001277,N000032
1148,M000133,N000032
1148,B001288,N000032
1148,M001170,N000032
1148,W000817,N000032
1148,K000367,N000032
1149,V000127,V000127
1149,B001267,V000127
1149,G000562,V000127
1149,S001184,V000127
1149,K000360,V000127
1149,C001047,V000127
1149,B001236,V000127
115,H001041,H001041
1150,M001111,M001111
1150,D000563,M001111
1150,M000702,M001111
1150,B000711,M001111
1150,B001277,M001111
1150,M000133,M001111
1150,C001070,M001111
1150,M001169,M001111
1150,S000770,M001111
1150,B000944,M001111
1150,P000595,M001111
1150,S000148,M001111
1150,L000174,M001111
1150,S001181,M001111
1150,R000146,M001111
1150,S001194,M001111
1150,H001046,M001111
1150,W000779,M001111
1150,B001288,M001111
1150,M001176,M001111
1150,H001042,M001111
1150,R000122,M001111
1150,F000457,M001111
1150,G000555,M001111
1150,C000141,M001111
1150,C000127,M001111
1150,W000817,M001111
1150,U000039,M001111
1150,B001230,M001111
1150,K000384,M001111
1150,F000062,M001111
1150,W000802,M001111
1150,K000367,M001111
1150,N000032,M001111
1151,V000127,V000127
1151,S001141,V000127
1152,W000802,W000802
1152,M000639,W000802
1152,F000457,W000802
1152,K000367,W000802
1152,W000817,W000802
1152,M001176,W000802
1153,C001056,C001056
1153,C001098,C001056
1154,M001153,M001153
1155,T000464,T000464
1156,D000563,D000563
1156,W000802,D000563
1156,B000944,D000563
1156,F000457,D000563
1157,B001135,B001135
1157,T000476,B001135
1158,L000174,L000174
1158,F000457,L000174
1158,W000817,L000174
1158,B001277,L000174
1158,W000779,L000174
1158,M000133,L000174
1159,S000148,S000148
1159,C001035,S000148
1159,G000555,S000148
1159,C000567,S000148
1159,S000770,S000148
116,H001041,H001041
1160,U000039,U000039
1160,H001046,U000039
1160,T000464,U000039
1160,B001267,U000039
1161,A000360,A000360
1161,M000355,A000360
1161,P000603,A000360
1162,T000461,T000461
1162,B000575,T000461
1163,U000039,U000039
1163,M001153,U000039
1163,H001069,U000039
1163,T000464,U000039
1163,F000457,U000039
1163,H001046,U000039
1163,S001194,U000039
1164,K000360,K000360
1164,B001277,K000360
1164,B000575,K000360
1164,M000934,K000360
1164,R000307,K000360
1165,M001176,M001176
1165,D000563,M001176
1166,M001176,M001176
1167,C000880,C000880
1167,R000584,C000880
1168,K000360,K000360
1168,D000563,K000360
1169,G000386,G000386
1169,W000802,G000386
1169,L000174,G000386
1169,B000575,G000386
1169,C001056,G000386
1169,D000563,G000386
1169,C001088,G000386
1169,H000338,G000386
1169,R000595,G000386
1169,B001277,G000386
1169,K000367,G000386
1169,F000062,G000386
1169,A000368,G000386
1169,S001181,G000386
1169,M001111,G000386
1169,E000295,G000386
1169,F000457,G000386
1169,B001288,G000386
1169,B001230,G000386
1169,G000555,G000386
1169,T000476,G000386
117,H001041,H001041
117,C001098,H001041
117,I000024,H001041
117,K000360,H001041
117,T000461,H001041
117,C001056,H001041
117,R000595,H001041
117,C001095,H001041
1170,F000062,F000062
1170,E000285,F000062
1170,D000563,F000062
1170,C001088,F000062
1170,A000368,F000062
1170,T000464,F000062
1170,S000770,F000062
1170,K000367,F000062
1170,S000148,F000062
1170,B001261,F000062
1170,H000338,F000062
1170,B001230,F000062
1170,B000944,F000062
1170,M000639,F000062
1170,R000146,F000062
1170,C000567,F000062
1170,S001181,F000062
1170,S001194,F000062
1170,B000711,F000062
1170,B000575,F000062
1170,G000386,F000062
1170,C001070,F000062
1170,G000359,F000062
1170,H001042,F000062
1170,T000461,F000062
1170,H001069,F000062
1171,N000032,N000032
1172,C000174,C000174
1172,J000293,C000174
1173,S000148,S000148
1173,B000711,S000148
1173,M001170,S000148
1173,G000555,S000148
1173,C001070,S000148
1173,F000062,S000148
1173,B001277,S000148
1173,N000032,S000148
